Label,Tweet_ID,Tweet,Screen_Name,Description,User_Location,Time,Geo_Enabled,Place,Lat,Long
,1098593757904191491,@warriors Okayyy @StephenCurry30 tell them boys to get a mop out there to clean up all that water. #StephGonnaSteph,Devon_Davis_23,GOD GIVE ME THE STRENGTH TO DO WHAT YOU CREATED ME TO DO 🙏🏽,"Elk City, OK",2019-02-21 08:42:17,False,,,
,1098264873157435392,@PaytonRae156 https://t.co/dwZRDP5eUB,Devon_Davis_23,GOD GIVE ME THE STRENGTH TO DO WHAT YOU CREATED ME TO DO 🙏🏽,"Elk City, OK",2019-02-20 10:55:25,False,,,
,1098041624653897729,@PaytonRae156 https://t.co/7r5ThhjIkv,Devon_Davis_23,GOD GIVE ME THE STRENGTH TO DO WHAT YOU CREATED ME TO DO 🙏🏽,"Elk City, OK",2019-02-19 20:08:18,False,,,
,1098041537936703488,@PaytonRae156 https://t.co/AN0oEqz7GK,Devon_Davis_23,GOD GIVE ME THE STRENGTH TO DO WHAT YOU CREATED ME TO DO 🙏🏽,"Elk City, OK",2019-02-19 20:07:57,False,,,
,1097718463836114944,Well that sucks cause in life we don’t always get what we want so fall for me anyways damn it! https://t.co/XWi5wQt0JH,Devon_Davis_23,GOD GIVE ME THE STRENGTH TO DO WHAT YOU CREATED ME TO DO 🙏🏽,"Elk City, OK",2019-02-18 22:44:11,False,,,
,1097638559463415809,"All I’m sayin my nigga is if you’re girl ain’t the finest and baddest bitch you know, what is you doing with her?",Devon_Davis_23,GOD GIVE ME THE STRENGTH TO DO WHAT YOU CREATED ME TO DO 🙏🏽,"Elk City, OK",2019-02-18 17:26:40,False,,,
,1097535410765467650,😂🤣👌🏽👌🏽 https://t.co/OT7AVf6te5,Devon_Davis_23,GOD GIVE ME THE STRENGTH TO DO WHAT YOU CREATED ME TO DO 🙏🏽,"Elk City, OK",2019-02-18 10:36:47,False,,,
,1097532140605108224,"Me: I’m done. No more.

*3 mins later*

Me: https://t.co/VaiwpI22Zx",Devon_Davis_23,GOD GIVE ME THE STRENGTH TO DO WHAT YOU CREATED ME TO DO 🙏🏽,"Elk City, OK",2019-02-18 10:23:48,False,,,
,1097351655367102465,Fr https://t.co/vhBLmhk82w,Devon_Davis_23,GOD GIVE ME THE STRENGTH TO DO WHAT YOU CREATED ME TO DO 🙏🏽,"Elk City, OK",2019-02-17 22:26:37,False,,,
,1096186022516400128,"Y’all better quit playing with my dawg @JCrossover , i wanna see him in at least one before he retires. Y’all straight up crazy not putting him in yet https://t.co/jtQ5HJGRNn",Devon_Davis_23,GOD GIVE ME THE STRENGTH TO DO WHAT YOU CREATED ME TO DO 🙏🏽,"Elk City, OK",2019-02-14 17:14:48,False,,,
,1095959812742004737,If you so bad why i ain’t get that vibe when i first seen you? A “bad bitch” ain’t gotta say she bad.,Devon_Davis_23,GOD GIVE ME THE STRENGTH TO DO WHAT YOU CREATED ME TO DO 🙏🏽,"Elk City, OK",2019-02-14 02:15:55,False,,,
,1095535122634309633,"Unpopular Opinion:

There is a difference between fucking and making love. Justttt sayin",Devon_Davis_23,GOD GIVE ME THE STRENGTH TO DO WHAT YOU CREATED ME TO DO 🙏🏽,"Elk City, OK",2019-02-12 22:08:21,False,,,
,1095530076609957889,Learn from the past,Devon_Davis_23,GOD GIVE ME THE STRENGTH TO DO WHAT YOU CREATED ME TO DO 🙏🏽,"Elk City, OK",2019-02-12 21:48:18,False,,,
,1095381793405054978,Happy Birthday to the main one @gucci1017,Devon_Davis_23,GOD GIVE ME THE STRENGTH TO DO WHAT YOU CREATED ME TO DO 🙏🏽,"Elk City, OK",2019-02-12 11:59:05,False,,,
,1094436605002219520,😂😂😂😂😂😂😂😂😂😂😂😂.... THE HEAT 🔥🔥🔥 https://t.co/bZ84k0T80h,Devon_Davis_23,GOD GIVE ME THE STRENGTH TO DO WHAT YOU CREATED ME TO DO 🙏🏽,"Elk City, OK",2019-02-09 21:23:14,False,,,
,1093663475145076736,https://t.co/kW3RhZXbZk,Devon_Davis_23,GOD GIVE ME THE STRENGTH TO DO WHAT YOU CREATED ME TO DO 🙏🏽,"Elk City, OK",2019-02-07 18:11:06,False,,,
,1093019780322340864,@Eminem @chrisdelia 😂😂😂,Devon_Davis_23,GOD GIVE ME THE STRENGTH TO DO WHAT YOU CREATED ME TO DO 🙏🏽,"Elk City, OK",2019-02-05 23:33:17,False,,,
,1091903036157509632,@StephenCurry30 it’s alright bro you got this https://t.co/L99qlbLrUR,Devon_Davis_23,GOD GIVE ME THE STRENGTH TO DO WHAT YOU CREATED ME TO DO 🙏🏽,"Elk City, OK",2019-02-02 21:35:45,False,,,
,1091450517539172352,@wallace_kinsey @mildhippie Imma say 1001ft to be more exact,Devon_Davis_23,GOD GIVE ME THE STRENGTH TO DO WHAT YOU CREATED ME TO DO 🙏🏽,"Elk City, OK",2019-02-01 15:37:36,False,,,
,1091023657223229441,YESSSSSSS I COULDN’T MORE HAPPIER FOR MY HOMIE. THANK YOU @iamcardib https://t.co/PW49yropTD,Devon_Davis_23,GOD GIVE ME THE STRENGTH TO DO WHAT YOU CREATED ME TO DO 🙏🏽,"Elk City, OK",2019-01-31 11:21:24,False,,,
,1091007754301566976,You can break my heart but not my soul,Devon_Davis_23,GOD GIVE ME THE STRENGTH TO DO WHAT YOU CREATED ME TO DO 🙏🏽,"Elk City, OK",2019-01-31 10:18:13,False,,,
,1091005917368336384,I want her on my team shittttt https://t.co/38sTkh2pDu,Devon_Davis_23,GOD GIVE ME THE STRENGTH TO DO WHAT YOU CREATED ME TO DO 🙏🏽,"Elk City, OK",2019-01-31 10:10:55,False,,,
,1091001896687542272,@Imstilldree My only question is why is my nigga so good at this shit???,Devon_Davis_23,GOD GIVE ME THE STRENGTH TO DO WHAT YOU CREATED ME TO DO 🙏🏽,"Elk City, OK",2019-01-31 09:54:56,False,,,
